nr	P	Pdb	h	a	a_occ	R	time	R_ref
#iterations=10 pstart=0 pend=2 pnum=200 L=4 Ku=4 time_scale=100
				[-0.  0.  0.  0.  1.  0.  0. -0. -0. -0.  0.  0.]	2			
				[ 1. -0. -0.  0.  0. -0.  0.  0. -0.  0. -0. -0.]	1			
				[ 0. -1.  0. -0. -0. -0.  0. -0.  0. -0.  0. -0.]	1			
				[ 0.  0. -1.  0. -0. -0. -0.  0. -0. -0.  0.  0.]	1			
				[ 1. -0.  1.  1.  0. -1.  1. -0.  1.  1. -1.  0.]	1			
				[-1. -0.  1.  0.  1. -1. -0.  0. -1. -1.  0. -0.]	1			
				[ 0.  0. -0. -0.  0.  0.  0.  0.  0.  0. -1.  0.]	1			
138	 24.37	 13.87	std	[-0. -0.  0. -0.  0. -0.  0.  0. -0.  0.  1. -0.]	2	 0.35	 1.26	 0.15
				[-0.  1.  0.  0. -0. -0.  0. -0.  0. -0. -0. -0.]	1			
				[ 0. -0.  0.  1.  0. -0. -0.  0. -0. -0.  0.  0.]	1			
				[ 1.  0. -0. -0.  0.  0. -0.  0. -0.  0.  0.  0.]	1			
				[-0.  0.  0. -0. -0. -0.  0.  0.  0.  1. -0.  0.]	1			
				[-1.  0. -0. -0.  0. -0.  0. -0.  0.  0. -0. -0.]	1			
				[-0. -0. -0.  0. -0. -0.  0. -1. -0. -0.  0. -0.]	1			
				[ 0. -0.  0.  0. -0.  0. -0. -0. -0.  0. -0. -1.]	1			
				[-1. -0. -0.  1.  0.  0. -1. -1. -1.  0. -0.  0.]	1			
139	 24.95	 13.97	std	[-0. -1. -0.  0.  0. -0.  0.  0.  0.  0.  0. -0.]	2	 0.27	 1.25	 0.14
				[ 0.  0. -0. -0. -0. -0.  0. -0. -1. -0.  0. -0.]	1			
				[ 0. -0. -0.  0.  0.  0. -1.  0. -0.  0. -0. -0.]	1			
				[ 0. -0. -1. -0. -0. -0. -1.  0. -0. -1.  0.  1.]	1			
				[-0. -0.  1. -0.  0.  0.  0.  0.  0. -0.  0. -0.]	1			
				[-0. -0.  0.  1.  0.  0. -0.  0. -0.  0.  0.  0.]	1			
				[ 0.  0.  0. -1.  0. -0. -0.  0.  0. -0. -0. -0.]	1			
				[ 0.  0.  0.  0.  0. -0.  0.  0. -0.  0. -0. -1.]	1			
				[ 0.  1. -0.  0.  0.  0.  0. -0. -0. -0.  0.  0.]	1			
140	 25.53	 14.07	std	[-0. -0. -0. -0. -0.  0.  0.  0. -0.  1.  1.  0.]	1	 0.41	 1.25	 0.05
				[ 2.  0.  0. -1. -1. -0.  2. -1.  1. -2.  0. -2.]	1			
				[ 0.  0. -0. -1.  0. -0. -1. -1.  0. -0. -0. -1.]	1			
				[ 0. -0.  0. -0. -0. -0. -0. -0. -0.  0. -1.  0.]	1			
				[-0. -0.  0.  0.  0.  1. -0.  0.  0. -0. -0. -0.]	1			
				[ 0. -0.  0. -0.  0.  0. -0. -1.  0. -0. -0.  0.]	1			
				[ 0.  0. -0. -0.  0.  0. -0. -0.  0.  0.  0. -1.]	1			
				[-1.  0. -0.  0. -0.  0.  0.  0.  0. -0.  0.  0.]	1			
				[-0. -0. -1. -0.  0.  0. -0. -0. -0. -0.  0.  0.]	1			
				[-0.  0.  0. -0. -1. -0. -0.  0.  0.  0. -0. -0.]	1			
141	 26.13	 14.17	std	[ 0. -0. -0.  0. -0. -1. -0.  0.  0. -0. -0.  0.]	3	 0.30	 1.25	 0.15
				[ 0.  0. -0. -0. -0.  0.  1. -0. -0. -0. -0. -0.]	1			
				[-0. -1.  0. -0. -0.  0.  0. -0.  0.  0.  0. -0.]	1			
				[-0. -0.  0. -0. -0. -0. -0. -0. -1. -0. -0. -0.]	1			
				[ 0.  0. -1.  0. -0.  0. -0. -0. -0.  0. -0.  0.]	1			
				[ 0. -0.  0.  0.  0. -0.  0. -0.  1. -0. -0. -0.]	1			
				[ 0.  1.  1. -1. -0. -0.  0.  0. -1.  0.  1. -0.]	1			
				[ 0. -0. -1. -0. -0.  1.  0.  1. -1.  1. -1.  0.]	1			
142	 26.74	 14.27	std	[-0. -0. -0. -0. -0.  1.  0.  0. -0.  0.  0. -0.]	2	 0.31	 1.27	 0.09
				[-0.  1. -0. -0. -0.  0.  0.  0.  0.  0.  0.  0.]	1			
				[-0.  0. -0. -0. -0.  0.  0.  0.  1.  0. -0. -0.]	1			
				[ 0. -0. -0.  0.  0. -0. -0.  0. -0.  0.  0. -1.]	1			
				[ 0. -0.  0.  0.  0.  0. -0.  0.  0. -1.  0.  0.]	1			
				[-0.  0.  0. -0. -0. -0. -0. -0. -1.  0.  0. -0.]	1			
				[-0.  0. -0. -0.  0. -0.  0. -0. -0. -0. -1.  0.]	1			
				[ 0.  0. -1.  0. -0. -0.  0. -0. -0. -0. -0.  0.]	1			
				[ 0. -0. -0. -0. -0.  0.  0.  1. -0. -0. -0.  0.]	1			
143	 27.36	 14.37	std	[ 0.  0.  0.  0.  0.  1.  0.  0.  0. -0.  0.  0.]	1	 0.33	 1.25	 0.12
				[-0.  0. -0.  0.  0. -1. -0.  0. -0.  0. -0.  0.]	1			
				[ 0. -0. -0.  0. -0. -0. -0.  0. -0.  0. -0.  1.]	1			
				[ 0.  0. -0.  0.  1. -0. -0. -0. -0. -0. -0. -0.]	1			
				[ 0. -0.  0. -0. -0.  0. -0. -0. -0. -1. -0.  0.]	1			
				[ 0. -1.  0.  0.  1. -1. -1. -1.  0. -0.  0. -0.]	1			
				[ 0. -0.  0. -0. -1. -1. -0.  1. -0.  0.  0.  1.]	1			
				[-1.  0. -2.  1.  1. -0. -0. -2.  0. -0.  1. -2.]	1			
				[ 0. -1. -0. -0. -0. -0. -0.  0.  0.  0.  0. -0.]	1			
				[ 0. -0. -0.  0. -0.  0. -0. -0. -0.  0. -1. -0.]	1			
144	 28.01	 14.47	std	[ 0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0. -0.]	3	 0.28	 1.26	 0.11
				[ 0.  0.  0. -0.  1.  0. -0. -0. -0.  0. -0.  0.]	1			
				[ 0. -0.  0.  0. -0. -0.  0. -0. -0. -1.  0. -0.]	1			
				[-0.  0.  0.  0. -0.  0. -0. -0.  0. -0.  1.  0.]	1			
				[-0.  0.  0.  0.  0.  0.  0. -0.  0. -0. -0. -1.]	1			
				[ 0.  0.  0. -0. -0. -0.  0.  1. -0. -0.  0. -0.]	1			
				[ 0. -0. -0. -0. -0. -0.  0. -1.  0.  0. -0.  0.]	1			
				[-0. -0. -0.  0.  0.  0.  0.  0.  0.  1. -0. -0.]	1			
145	 28.66	 14.57	std	[ 0.  0. -0. -0.  0.  0. -0. -1. -0. -0.  0.  0.]	2	 0.42	 1.26	 0.12
				[-0. -0. -0. -0.  0. -0.  1.  0.  0. -0. -0. -0.]	2			
				[-0. -1.  0.  0. -0. -1. -0.  0. -0. -0. -0. -1.]	1			
				[-0. -0.  0.  1. -0. -0. -0. -0.  1.  0. -0. -0.]	1			
				[-0. -0. -1. -0. -0. -0.  0. -0. -0. -0.  0.  0.]	1			
				[ 0. -0. -0.  1.  0. -0. -0. -0.  0.  0. -0. -0.]	1			
				[ 0.  0.  0.  0. -0.  1. -0. -0.  0. -0.  0.  0.]	1			
				[ 0. -0.  0.  0. -0.  0. -1. -0. -0. -0. -0.  0.]	1			
146	 29.33	 14.67	std	[ 0.  0. -0.  0. -0. -1.  0. -0.  0.  0. -0. -0.]	1	 0.29	 1.26	 0.06
				[ 0. -0. -0. -0. -0. -0.  0. -0.  0.  1. -0. -0.]	1			
				[-0.  0. -0. -0.  0.  0. -0.  0. -0. -0. -1.  0.]	1			
				[ 0.  1. -0.  0. -0. -0. -0. -0.  0.  0. -0. -0.]	1			
				[ 0.  0.  0. -1.  0.  0. -0. -0. -0. -0. -0. -0.]	1			
				[ 0.  0. -1. -0. -0.  0. -0.  0.  0.  0.  0.  0.]	1			
				[-0.  0.  0. -0.  0.  0.  0.  1.  0. -0.  0.  0.]	1			
				[-0.  0.  0.  0.  0. -0.  0. -0. -1. -0. -0.  0.]	1			
				[ 1. -0. -1. -2.  0.  0.  1.  1. -2. -2. -0.  1.]	1			
				[-0. -0. -2.  1. -1. -1. -2.  0.  1. -1.  0. -2.]	1			
147	 30.02	 14.77	std	[ 0. -0. -0. -0. -0. -0. -0.  0. -0. -0.  1. -0.]	3	 0.33	 1.24	 0.19
				[-0.  0. -0.  0. -0.  0.  0. -0. -0.  0. -1. -0.]	3			
				[ 0.  1. -0. -0. -0.  0.  0.  0.  0. -0. -0.  0.]	1			
				[ 0. -0. -0.  1.  0.  1. -0.  0. -0.  0.  1. -0.]	1			
				[-0.  0.  0.  0.  0. -0. -0. -0.  0. -0.  0.  1.]	1			
				[-0. -0. -0. -0.  0.  0. -0.  0.  1. -0.  0.  0.]	1			
148	 30.72	 14.87	std	[-0. -0.  1.  0. -0.  0. -0. -0.  0.  0.  0. -0.]	2	 0.32	 1.26	 0.08
				[-0.  0. -0. -0. -0. -0.  0. -1.  0. -0.  0.  0.]	1			
				[-0. -0. -0.  0.  0. -0.  1. -0. -0.  0.  0. -0.]	1			
				[ 0. -0. -0.  0.  0.  0. -0.  0. -0. -0. -1.  0.]	1			
				[ 0. -0. -0. -0.  1. -0. -0.  0. -0.  0.  0.  0.]	1			
				[ 0.  0.  0. -0. -0.  0. -0.  0.  0. -0.  1. -0.]	1			
				[-0. -0.  0. -0. -0. -0.  0. -0. -0. -1.  0.  0.]	1			
				[ 0. -0. -0.  1. -1. -0.  0. -0.  0.  1.  0.  1.]	1			
				[ 0.  0. -0.  0. -0. -0. -0.  1. -0.  0. -0.  0.]	1			
149	 31.44	 14.97	std	[-0. -0. -0. -1. -0. -0. -0. -0. -0.  0. -0. -0.]	2	 0.35	 1.26	 0.07
				[-1.  0. -0. -0.  0.  0. -0. -0.  0.  0.  0.  0.]	2			
				[-0.  0.  0. -0.  0. -0. -0. -0.  1. -0. -0. -0.]	1			
				[-0. -0. -0.  0.  0. -0.  0. -0. -1.  0.  0. -0.]	1			
				[-0.  1.  0. -0.  1.  0.  0. -0. -0. -0. -0.  0.]	1			
				[-0.  0. -0.  0. -0. -0.  0.  0. -0.  1.  0. -0.]	1			
				[-0.  0.  0.  0.  1.  0.  0. -0. -0.  0. -0.  0.]	1			
				[ 1.  0.  0. -0.  0.  0.  0. -0.  0.  0. -0.  0.]	1			
150	 32.18	 15.08	std	[-0. -0. -0. -0. -0. -0. -0.  1.  0.  0. -0. -0.]	3	 0.28	 1.26	 0.13
				[-0.  0. -0. -0. -0. -0. -0.  0. -1. -0. -0. -0.]	1			
				[-0.  0.  0.  0. -1.  0. -0.  0.  0.  0.  0. -0.]	1			
				[ 0.  0. -0.  1.  0.  0. -0. -0. -0.  0. -0. -0.]	1			
				[-0.  0.  0. -0.  0.  0.  1.  0. -0.  0.  0. -0.]	1			
				[ 0.  0. -0.  0. -0. -0.  0.  0.  0.  1. -0.  0.]	1			
				[ 0. -0.  0.  0. -0. -1.  0.  0.  0. -0.  0. -0.]	1			
				[-1.  0. -0. -0.  0.  1. -1. -1. -0.  0.  0.  1.]	1			
151	 32.93	 15.18	std	[ 0. -0. -0.  0. -1.  0.  0. -0.  0.  0.  0.  0.]	2	 0.39	 1.25	 0.14
				[-2.  2.  1.  2. -2. -1. -0.  1. -2. -0. -0. -2.]	1			
				[ 0.  0.  0.  1.  0. -0.  0. -0. -0. -0. -0. -0.]	1			
				[ 0. -0. -0.  0. -0. -0. -0.  0. -0. -0.  0.  1.]	1			
				[-0. -0. -0. -0. -0.  0. -0. -0.  1.  0. -0.  0.]	1			
				[-0. -0.  0. -0.  0. -0.  0.  0. -0. -1. -0.  0.]	1			
				[ 0. -1.  0. -0. -0.  0.  0.  0.  0. -0.  0. -0.]	1			
				[ 0. -0.  0.  0. -0. -0. -0.  1.  0. -0. -0.  0.]	1			
				[-1. -1.  1. -0.  1. -1. -1.  1. -1. -1. -1.  0.]	1			
152	 33.70	 15.28	std	[ 0. -0. -0.  0.  0.  0. -0. -1. -0.  0. -0. -0.]	2	 0.32	 1.25	 0.13
				[-0. -0.  0.  0.  0. -0.  1. -0. -0. -0. -0.  0.]	2			
				[ 0. -0.  0.  0.  0.  0. -0.  0. -0. -0. -1. -0.]	1			
				[-0. -0. -0. -1. -0. -0. -0.  0. -0. -0. -0.  0.]	1			
				[ 0.  0.  0. -0. -1. -0. -0. -0. -0. -0. -0.  0.]	1			
				[-0. -0.  0.  0.  0.  0.  0. -0.  0.  1. -0. -0.]	1			
				[-0.  0.  0.  1.  0.  0. -0. -0.  0. -0.  0.  0.]	1			
				[-0. -0.  0. -0.  0. -0.  0.  1. -0. -0. -0. -0.]	1			
153	 34.49	 15.38	std	[-0. -0.  0.  1. -0. -0.  0.  0. -0.  0.  0.  0.]	2	 0.32	 1.25	 0.09
				[-0.  0.  0.  0. -0. -0. -0.  1. -0. -0.  0.  0.]	1			
				[-0. -0.  0.  0. -0.  0.  1.  0. -0. -0.  0. -0.]	1			
				[ 0.  0. -1.  0. -0.  0.  0. -0.  0.  0.  0. -0.]	1			
				[ 1.  0.  1. -0.  0. -0. -1. -0. -1. -0. -1.  0.]	1			
				[ 0.  0.  0. -0. -0.  1.  0. -0.  0.  0. -0.  0.]	1			
				[ 0.  0.  0.  0.  0.  0. -0.  0. -0.  0. -1.  0.]	1			
				[-1. -1. -0. -0. -0.  0. -0. -1. -0. -0. -0.  0.]	1			
				[-1.  2. -2. -0. -2.  1.  1.  0.  2. -1. -1. -2.]	1			
154	 35.30	 15.48	std	[-0. -0.  0.  0. -0.  0. -0.  0.  0.  0.  0.  1.]	1	 0.31	 1.25	 0.11
				[ 1.  0. -0.  1. -0.  1. -1.  0. -1. -1. -0.  0.]	1			
				[-0. -0.  0. -0. -1. -0. -0. -0.  0. -0.  0.  0.]	1			
				[-0. -0. -0. -0. -0.  0. -1. -0. -0.  0. -0.  0.]	1			
				[ 1.  0. -0. -0. -0.  0. -0.  0. -0.  0.  0.  0.]	1			
				[ 0. -0.  0. -0.  0.  0.  0. -0.  0. -0. -1.  0.]	1			
				[ 0. -0. -0. -0.  0. -0.  1. -0.  0.  0. -0.  0.]	1			
				[ 0.  0.  0.  0. -0. -0.  0.  1. -0.  0.  0. -0.]	1			
				[ 0.  0.  1. -0.  1. -1.  1. -1.  0.  0.  0. -1.]	1			
				[ 0.  0.  0. -0. -0. -1.  0. -0. -0.  0.  0. -0.]	1			
155	 36.12	 15.58	std	[-1. -0.  0.  0. -0. -0.  0. -0.  0. -0.  0.  0.]	2	 0.33	 1.25	 0.12
				[ 0.  0. -1.  0. -0. -0. -0. -0. -0.  0.  0.  0.]	1			
				[ 0.  0.  0. -0.  0.  0.  0. -0. -1. -0. -0. -0.]	1			
				[ 0. -0. -0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]	1			
				[ 1.  0. -0.  0.  1.  0. -0.  0. -0.  0.  0.  1.]	1			
				[ 0. -1. -1. -1. -1. -1.  0. -1.  0. -1. -0.  0.]	1			
				[ 0.  1.  0. -0.  0. -0.  0.  0.  0. -0.  0. -0.]	1			
				[-0. -0. -0.  0. -1. -0.  0. -0. -0.  0. -0.  0.]	1			
				[ 1. -0.  0.  0.  0.  0. -0. -0.  0. -0. -0.  0.]	1			
156	 36.97	 15.68	std	[-0.  0. -0. -0. -0.  0. -1. -0. -0.  0.  0. -0.]	1	 0.36	 1.25	 0.09
				[-0.  0.  0.  0.  1.  0. -0. -0.  0.  0. -0. -0.]	1			
				[-0. -1. -0. -0. -0. -0. -0. -0.  0.  0.  0.  0.]	1			
				[-0.  0. -0. -1. -0.  0.  0. -0.  0. -0. -0. -0.]	1			
				[ 0. -0.  0. -0. -0. -1.  0.  0. -0. -0. -0.  0.]	1			
				[-0. -0. -0.  0. -1.  0.  0. -0. -0.  0.  0.  0.]	1			
				[-0.  0. -0. -0. -0.  0.  0.  0.  1.  0. -0.  0.]	1			
				[ 0. -0. -0.  0. -1.  0.  0.  1. -1.  1.  0. -1.]	1			
				[-1. -0. -1. -0. -0.  0.  0.  0. -0.  0.  1.  1.]	1			
				[ 2. -1. -0.  0. -2.  1.  1.  2.  1. -2.  2. -0.]	1			
157	 37.83	 15.78	std	[-0. -0.  0.  0. -0. -0. -0.  0.  0.  1.  0. -0.]	1	 0.33	 1.25	 0.10
				[ 0. -0. -0. -0. -0.  0.  0.  0.  0. -0.  1.  0.]	1			
				[-0.  0.  0.  0. -0.  0.  1. -0. -0. -0.  0.  0.]	1			
				[ 0.  1. -0.  0.  1.  0. -0.  1.  1.  0.  1.  1.]	1			
				[-1. -0. -0.  0.  0. -0. -0. -0. -0.  0. -0. -0.]	1			
				[-0. -0.  1.  0. -0.  1.  0.  1. -0. -1.  0. -0.]	1			
				[ 0.  0. -1. -0. -0.  0. -0. -0. -0.  0.  0. -0.]	1			
				[-0.  0.  0.  0.  0. -0.  0.  0.  1.  0. -0.  0.]	1			
				[ 0. -0. -0. -0. -0.  0.  0. -0.  0.  0. -1.  0.]	1			
				[ 0.  0.  1. -1. -0.  0. -1. -0.  1.  1.  0.  1.]	1			
158	 38.72	 15.88	std	[ 1.  0. -0. -0.  0.  0. -0. -0.  0.  0. -0. -0.]	2	 0.38	 1.24	 0.08
				[-0.  0.  0.  0.  0.  0. -0. -0. -0. -0.  0.  1.]	2			
				[ 0.  0.  0.  0. -0. -0. -1.  0.  0.  0.  0.  0.]	1			
				[-0.  0.  0.  1. -0.  0.  0.  0. -0.  0.  0.  0.]	1			
				[-0.  0.  0. -1.  0.  0. -0. -0.  0. -0.  0. -0.]	1			
				[-0.  1.  0. -0.  0.  0. -0.  0. -0. -0. -0. -0.]	1			
				[ 1.  0. -2.  0. -0. -1. -2.  1.  0. -0. -1.  2.]	1			
				[-0.  0. -0. -0.  0.  0.  0. -1.  0. -0.  0.  0.]	1			
159	 39.63	 15.98	std	[-0. -0. -0.  0.  0.  0. -0. -0. -1. -0. -0. -0.]	2	 0.31	 1.26	 0.12
				[-0.  0. -0.  1.  0. -0.  0.  0.  0. -0. -0.  0.]	2			
				[ 0. -0.  0. -0. -0. -0.  0.  0. -0.  0. -0.  1.]	2			
				[ 0. -0.  1.  0.  0.  0.  0.  0. -0.  0.  0.  0.]	1			
				[-0.  0.  0. -0. -0.  0.  1. -0. -0.  0.  0. -0.]	1			
				[ 0. -1.  0. -1.  2. -0. -1.  2. -0. -2. -1.  2.]	1			
				[-0.  0.  0. -0. -0.  1.  0.  0. -0.  0.  0.  0.]	1			
160	 40.55	 16.08	std	[ 0.  0. -0.  0. -0.  0. -0. -0. -0.  0. -1.  0.]	2	 0.34	 1.25	 0.14
				[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -0.  0.]	1			
				[-0.  1.  0. -1. -1.  0. -0. -0. -0. -0. -1. -0.]	1			
				[ 0.  0.  1.  0. -1.  1. -0. -1.  0. -0.  0.  1.]	1			
				[ 0. -0. -0.  0.  1. -0. -0.  0.  0. -0.  0.  0.]	1			
				[-0.  0. -0. -0.  0. -1. -0. -0. -0.  1.  0.  1.]	1			
				[-0.  0.  0.  0.  0.  0.  0. -1.  0. -0. -0. -0.]	1			
				[ 1.  0. -0.  0. -0. -0.  0.  0. -0. -0. -0.  0.]	1			
				[ 0. -0. -0. -0. -0. -0.  0. -0. -0. -0.  1. -0.]	1			
161	 41.50	 16.18	std	[-0.  0. -0. -0.  0. -0.  0. -1.  0. -0. -0. -0.]	2	 0.32	 1.25	 0.11
				[ 0. -0. -0. -0.  0.  0. -0. -0.  0.  0.  1. -0.]	1			
				[ 1. -0.  0.  0.  0.  0.  0. -0.  0. -0. -0. -0.]	1			
				[-0.  0.  0. -0.  0. -1.  0. -0. -0. -0.  0. -0.]	1			
				[-1. -0.  0.  0.  1. -1. -0.  1.  0. -0. -0.  0.]	1			
				[-1. -0. -0. -0.  0.  0.  0. -0. -0.  0.  0. -0.]	1			
				[-0. -1. -0. -0. -0.  0. -0.  0. -0. -0. -0.  0.]	1			
				[-0.  0.  0.  0. -0.  1. -0. -1. -0.  0. -0. -0.]	1			
				[-0. -0. -0. -0.  0. -0.  0. -0. -0.  1.  0. -0.]	1			
162	 42.48	 16.28	std	[ 0. -0. -0. -0.  0.  1.  0. -0.  0.  0.  0.  0.]	2	 0.32	 1.25	 0.13
				[ 0.  0. -0. -0.  0. -0.  0.  0. -0. -1.  0.  0.]	1			
				[-0. -0. -0. -1.  0.  1.  1. -0. -0. -0. -1.  1.]	1			
				[-0. -0. -0.  0.  0. -0. -0. -1.  0.  0. -0.  0.]	1			
				[-0. -1. -0.  0.  0. -0.  0. -0. -0.  0.  0. -0.]	1			
				[-0.  0. -0.  0.  0. -0.  0.  0.  1. -0. -0.  0.]	1			
				[-1.  1. -0.  1.  0. -1.  0.  1.  0. -1.  1. -0.]	1			
				[-0. -1.  0.  0.  1.  0.  1. -1.  1. -1. -0.  0.]	1			
				[ 1. -0.  0.  0.  0.  0. -0. -0.  0.  0. -0. -0.]	1			
163	 43.47	 16.38	std	[ 0. -0.  0.  0. -0. -0.  0. -0. -0.  0. -0. -1.]	2	 0.36	 1.27	 0.10
				[ 0. -1.  0.  0. -0. -0.  0. -0. -0. -0. -0. -0.]	1			
				[ 1. -0. -0. -0. -0. -0. -0. -0. -0. -0.  0.  0.]	1			
				[ 2. -0. -1.  1. -2. -1. -0. -2.  1.  2.  0. -0.]	1			
				[-0. -0.  0. -0. -0. -0.  0. -0.  0. -1.  0. -0.]	1			
				[-0.  0.  0.  0. -0.  0.  0.  0. -1.  0. -0. -0.]	1			
				[-0. -0.  0.  0.  0. -0.  0. -0.  0.  0. -1.  0.]	1			
				[ 0. -0.  0. -0. -1. -0.  0.  0. -0.  0.  0.  0.]	1			
				[-0.  0. -0.  0. -0. -0. -0. -0.  0.  1. -0. -0.]	1			
164	 44.49	 16.48	std	[-0.  0. -0. -0. -0. -0.  0.  0.  0.  0. -1.  0.]	2	 0.31	 1.25	 0.08
				[ 0. -0. -0. -0.  0.  1. -0. -0. -0. -0. -0. -0.]	2			
				[-0.  1. -0.  0. -0. -0.  0. -0.  0.  0.  0. -0.]	1			
				[ 1. -1. -2. -2. -1. -1. -2. -2. -0.  1. -0. -1.]	1			
				[ 0.  0. -1.  0.  0.  0.  0.  0. -0. -0.  0.  0.]	1			
				[-0.  0. -0.  0.  0.  0.  1.  0. -0.  0. -0. -0.]	1			
				[-0.  0. -0.  0. -0.  0.  0. -0. -0. -0. -0.  1.]	1			
				[ 2.  0.  2.  2.  1. -2.  1.  1.  1. -2. -1. -1.]	1			
165	 45.53	 16.58	std	[ 0. -0. -0. -0.  0.  0. -0.  0.  0. -1. -0. -0.]	2	 0.32	 1.26	 0.10
				[-0.  0. -0.  0.  0.  1. -0.  0.  0.  0. -0. -0.]	1			
				[ 2.  0.  1.  0.  2. -0. -2. -0. -1. -0. -2. -1.]	1			
				[-0.  0.  0. -0.  1.  0. -0. -0.  0.  0. -0.  0.]	1			
				[-0. -1.  0. -0.  0. -0.  0.  0.  0. -0.  0. -0.]	1			
				[-0. -0.  0. -0. -0.  0.  0. -2. -0. -1. -1.  1.]	1			
				[-1.  0.  1.  0. -1. -0.  0. -1. -0.  0.  0.  1.]	1			
				[ 0. -0. -0.  0. -1. -0. -0.  0. -0. -0.  0.  0.]	1			
				[ 0. -0. -1.  0. -1.  1. -1. -0.  1.  0.  0.  0.]	1			
166	 46.60	 16.68	std	[-0. -0.  0.  1.  0.  0. -0.  0. -0.  0.  0.  0.]	2	 0.36	 1.26	 0.11
				[ 1. -0. -0. -0. -0. -1.  0.  1.  0.  1.  0.  1.]	1			
				[-0.  0. -1.  0.  0. -0.  0. -0.  0.  0. -0.  0.]	1			
				[-0.  0. -0. -0. -0. -0.  0.  0.  0.  0. -1. -0.]	1			
				[-1.  0. -0.  0.  0.  0. -0.  0. -0.  0. -0.  0.]	1			
				[ 0.  0.  0. -0. -0. -0.  0. -0.  0.  0. -0.  1.]	1			
				[-0. -0.  0.  0.  0.  0.  0. -1. -0. -0. -0.  0.]	1			
				[ 0. -1.  0.  1.  0.  1. -0. -0. -0. -1.  0.  0.]	1			
				[-0.  0. -0. -0.  0.  0. -1.  0.  0. -0. -0. -0.]	1			
167	 47.69	 16.78	std	[-0. -0.  0. -0. -0.  0.  0.  0.  0.  1. -0.  0.]	1	 0.33	 1.26	 0.09
				[ 0. -0.  0. -0. -0.  0. -0.  0.  1.  0.  0.  0.]	1			
				[-0.  0. -0. -0.  0.  0. -0. -0.  0. -1.  0.  0.]	1			
				[ 0.  0.  0. -0. -0. -0. -1. -0.  0.  0.  0.  0.]	1			
				[ 1.  0.  1. -1.  0. -0. -1.  1.  1.  1.  1.  0.]	1			
				[-0. -0.  0. -0.  0. -1.  0.  0. -0. -0.  0. -0.]	1			
				[ 1. -0.  0. -0.  0. -0.  0. -0. -0.  0.  0. -0.]	1			
				[-0. -0. -0. -0.  0. -0.  0.  1. -0. -0. -0.  0.]	1			
				[ 1. -1.  0. -0. -1.  0.  1.  1.  1. -1.  0.  0.]	1			
				[ 0. -0.  0.  0. -1.  0. -0. -0.  0.  0.  0. -0.]	1			
168	 48.80	 16.88	std	[-0. -1.  0. -0. -0. -0.  0. -0. -0.  0. -0. -0.]	1	 0.29	 1.26	 0.06
				[ 0.  0. -1. -0.  0. -0. -0.  0. -0.  0.  0.  0.]	1			
				[ 0.  0.  0. -0. -0.  0. -0. -0.  0.  1.  0.  0.]	1			
				[-0. -1.  1.  1.  1. -1.  1.  0. -0. -0.  0. -1.]	1			
				[ 0. -0. -0. -0.  0.  0.  0.  0. -0. -1.  0. -0.]	1			
				[-0.  0. -0.  0. -0. -0. -0.  0.  1. -1. -0. -0.]	1			
				[ 0. -0.  0.  0.  1.  0. -0.  0.  0.  0. -0. -0.]	1			
				[-0. -0.  0. -0.  0.  0. -0.  0.  1.  0. -0.  0.]	1			
				[ 0.  0. -0. -0.  0.  0. -1.  0.  0.  0.  0.  0.]	1			
				[ 0. -0.  0. -0. -0. -0.  1.  0. -0.  0.  0.  0.]	1			
169	 49.95	 16.98	std	[ 0. -0.  0.  0.  0. -0. -1. -0.  0. -0. -0. -0.]	2	 0.42	 1.26	 0.12
				[ 0. -0. -0. -0. -0. -0. -0.  0.  0. -0. -1. -0.]	2			
				[ 1.  0.  0.  0. -0. -0. -0. -0.  0.  0. -0.  0.]	1			
				[ 0. -0. -0. -0.  0.  0. -0.  0.  0.  0.  0. -1.]	1			
				[-1.  0.  0.  0. -0. -0. -0. -0. -1. -0.  0. -1.]	1			
				[ 0.  0.  0.  1. -0. -1.  0.  0. -0. -0.  0. -0.]	1			
				[ 0. -0.  0.  0. -0.  0.  0. -1. -0. -0.  0. -0.]	1			
				[ 0. -0. -0.  0.  1. -0.  0. -0.  0. -0. -0. -0.]	1			
170	 51.11	 17.09	std	[ 0. -0.  0.  1. -0.  0. -0.  0. -0. -0.  0.  0.]	2	 0.35	 1.25	 0.09
				[-0.  0. -1.  0. -0.  0. -0.  0.  0. -0. -0.  0.]	2			
				[-0.  0. -0. -1.  0. -0.  0. -0. -0. -0. -0.  0.]	1			
				[ 0.  2. -2. -0. -0.  0. -1. -0. -1. -2.  2.  2.]	1			
				[ 0.  0. -0. -0. -0. -0.  0.  0.  0. -1.  0.  0.]	1			
				[-0. -0.  0. -0.  0.  0. -0. -0. -1.  0.  0.  0.]	1			
				[ 0.  0.  0.  0. -0.  0.  0. -0. -0. -0. -1. -0.]	1			
				[ 0. -0.  1.  0. -0. -0. -0.  0.  0.  0.  0.  0.]	1			
171	 52.31	 17.19	std	[ 0.  0. -0.  0. -0. -0. -0.  0.  0.  1.  0.  0.]	2	 0.39	 1.25	 0.10
